gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2246351142	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:74745316	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Hartsö naturreservat, Srm	Södermanland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	58.68652	17.51786	5.0						2015-08-06	6	8	2015	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	74745316				CC0_1_0	Länsstyrelsen Södermanland	Jonas Edlund, Eva Siljeholm			2025-07-19T14:07:59.414Z		
2246351140	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:74744157	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Hartsö naturreservat, Srm	Södermanland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	58.72141	17.50017	5.0						2015-08-09	9	8	2015	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	74744157				CC0_1_0	Länsstyrelsen Södermanland	Jonas Edlund, Eva Siljeholm			2025-07-19T14:11:47.453Z		
2246351121	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:74745764	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Hartsö naturreservat, Srm	Södermanland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	58.68928	17.54427	5.0						2015-08-01	1	8	2015	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	74745764				CC0_1_0	Länsstyrelsen Södermanland	Jonas Edlund, Eva Siljeholm			2025-07-19T14:13:32.021Z		
2246351103	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:74745073	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Hartsö naturreservat, Srm	Södermanland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	58.69268	17.50924	5.0						2015-08-06	6	8	2015	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	74745073				CC0_1_0	Länsstyrelsen Södermanland	Jonas Edlund, Eva Siljeholm			2025-07-19T14:20:14.664Z		
2246351101	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:74745708	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Hartsö naturreservat, Srm	Södermanland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	58.69396	17.48635	5.0						2015-08-01	1	8	2015	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	74745708				CC0_1_0	Länsstyrelsen Södermanland	Jonas Edlund, Eva Siljeholm			2025-07-19T14:06:46.897Z		
2246351088	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:74745505	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Hartsö naturreservat, Srm	Södermanland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	58.68817	17.47845	5.0						2015-08-05	5	8	2015	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	74745505				CC0_1_0	Länsstyrelsen Södermanland	Jonas Edlund, Eva Siljeholm			2025-07-19T14:08:30.536Z		
2246351080	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:74744811	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Hartsö naturreservat, Srm	Södermanland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	58.69853	17.50552	5.0						2015-08-07	7	8	2015	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	74744811				CC0_1_0	Länsstyrelsen Södermanland	Jonas Edlund, Eva Siljeholm			2025-07-19T14:08:30.108Z		
2246351068	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:74744800	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Hartsö naturreservat, Srm	Södermanland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	58.69951	17.5048	5.0						2015-08-07	7	8	2015	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	74744800				CC0_1_0	Länsstyrelsen Södermanland	Jonas Edlund, Eva Siljeholm			2025-07-19T14:06:17.705Z		
2246351050	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:74747000	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Hartsö naturreservat, Srm	Södermanland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	58.68948	17.52827	5.0						2015-08-19	19	8	2015	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	74747000				CC0_1_0	Länsstyrelsen Södermanland	Jonas Edlund, Eva Siljeholm			2025-07-19T14:19:22.156Z		
2246351016	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:74745682	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Hartsö naturreservat, Srm	Södermanland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	58.69594	17.47346	5.0						2015-08-01	1	8	2015	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	74745682				CC0_1_0	Länsstyrelsen Södermanland	Jonas Edlund, Eva Siljeholm			2025-07-19T13:54:48.415Z		
2246351009	38b4c89f-584c-41bb-bd8f-cd1def33e92f	urn:lsid:artportalen.se:sighting:74745711	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina		SPECIES	Zostera marina L.	Zostera marina	L.	SE	Hartsö naturreservat, Srm	Södermanland	PRESENT		b8323864-602a-4a7d-9127-bb903054e97d	58.6932	17.49138	5.0						2015-08-01	1	8	2015	2863967	2863967	HUMAN_OBSERVATION	SLU Artdatabanken	Artportalen	74745711				CC0_1_0	Länsstyrelsen Södermanland	Jonas Edlund, Eva Siljeholm			2025-07-19T14:07:37.254Z		
